City Key,City,State Province,Sales Territory
100567,Forbes Road,Pennsylvania,Mideast
100568,Olivette,Missouri,Plains
100569,Olympian Village,Missouri,Plains
100570,Oran,Missouri,Plains
100571,Orchard Farm,Missouri,Plains
100572,Oregon,Missouri,Plains
100573,Oronogo,Missouri,Plains
100574,Orrick,Missouri,Plains
100575,Osage Beach,Missouri,Plains
100576,Osborn,Missouri,Plains
100577,Osceola,Missouri,Plains
100578,Osgood,Missouri,Plains
100579,Oskaloosa,Missouri,Plains
100580,Otterville,Missouri,Plains
100581,Overland,Missouri,Plains
100582,Owensville,Missouri,Plains
100583,Oxly,Missouri,Plains
100584,Ozark,Missouri,Plains
100585,Ozora,Missouri,Plains
100586,Pacific,Missouri,Plains
100587,Pagedale,Missouri,Plains
100588,Palmyra,Missouri,Plains
100589,Paris,Missouri,Plains
100590,Park Hills,Missouri,Plains
100591,Parkdale,Missouri,Plains
100592,Parkville,Missouri,Plains
100593,Parkway,Missouri,Plains
100594,Parma,Missouri,Plains
100595,Parnell,Missouri,Plains
100596,Pasadena Hills,Missouri,Plains
100597,Pasadena Park,Missouri,Plains
100598,Pascola,Missouri,Plains
100599,Passaic,Missouri,Plains
100600,Patterson,Missouri,Plains
100601,Patton,Missouri,Plains
100602,Pattonsburg,Missouri,Plains
100603,Paynesville,Missouri,Plains
100604,Peaceful Village,Missouri,Plains
100605,Peach Orchard,Missouri,Plains
100606,Peculiar,Missouri,Plains
100607,Pendleton,Missouri,Plains
100608,Penermon,Missouri,Plains
100609,Perry,Missouri,Plains
100610,Perryville,Missouri,Plains
100611,Pevely,Missouri,Plains
100612,Phelps City,Missouri,Plains
100613,Philadelphia,Missouri,Plains
100614,Phillipsburg,Missouri,Plains
100615,Pickering,Missouri,Plains
100616,Piedmont,Missouri,Plains
100617,Pierce City,Missouri,Plains
100618,Pierpont,Missouri,Plains
100619,Pilot Grove,Missouri,Plains
100620,Pilot Knob,Missouri,Plains
100621,Pine Lawn,Missouri,Plains
100622,Pineville,Missouri,Plains
100623,Piney Park,Missouri,Plains
100624,Pinhook,Missouri,Plains
100625,Pittsville,Missouri,Plains
100626,Plato,Missouri,Plains
100627,Platte City,Missouri,Plains
100628,Platte Woods,Missouri,Plains
100629,Plattsburg,Missouri,Plains
100630,Pleasant Green,Missouri,Plains
100631,Pleasant Hill,Missouri,Plains
100632,Pleasant Hope,Missouri,Plains
100633,Pleasant Valley,Missouri,Plains
100634,Plevna,Missouri,Plains
100635,Pocahontas,Missouri,Plains
100636,Pollock,Missouri,Plains
100637,Polo,Missouri,Plains
100638,Pomona,Missouri,Plains
100639,Pontiac,Missouri,Plains
100640,Poplar Bluff,Missouri,Plains
100641,Portage Des Sioux,Missouri,Plains
100642,Portageville,Missouri,Plains
100643,Portland,Missouri,Plains
100644,Post Oak,Missouri,Plains
100645,Potosi,Missouri,Plains
100646,Powersville,Missouri,Plains
100647,Poynor,Missouri,Plains
100648,Prairie Hill,Missouri,Plains
100649,Prairie Home,Missouri,Plains
100650,Prathersville,Missouri,Plains
100651,Preston,Missouri,Plains
100652,Princeton,Missouri,Plains
100653,Protem,Missouri,Plains
100654,Purcell,Missouri,Plains
100655,Purdin,Missouri,Plains
100656,Purdy,Missouri,Plains
100657,Puxico,Missouri,Plains
100658,Queen City,Missouri,Plains
100659,Quick City,Missouri,Plains
100660,Quincy,Missouri,Plains
100661,Quitman,Missouri,Plains
100662,Qulin,Missouri,Plains
100663,Randolph,Missouri,Plains
100664,Ravanna,Missouri,Plains
100665,Ravenwood,Missouri,Plains
100666,Raymondville,Missouri,Plains
100667,Raymore,Missouri,Plains
100668,Raytown,Missouri,Plains
100669,Rayville,Missouri,Plains
100670,Rea,Missouri,Plains
100671,Readsville,Missouri,Plains
100672,Redings Mill,Missouri,Plains
100673,Reeds,Missouri,Plains
100674,Reeds Spring,Missouri,Plains
100675,Renick,Missouri,Plains
100676,Rensselaer,Missouri,Plains
100677,Republic,Missouri,Plains
100678,Revere,Missouri,Plains
100679,Reynolds,Missouri,Plains
100680,Rhineland,Missouri,Plains
100681,Rich Fountain,Missouri,Plains
100682,Rich Hill,Missouri,Plains
100683,Richards,Missouri,Plains
100684,Richland,Missouri,Plains
100685,Richmond,Missouri,Plains
100686,Richmond Heights,Missouri,Plains
100687,Richwoods,Missouri,Plains
100688,Ridgely,Missouri,Plains
100689,Ridgeway,Missouri,Plains
100690,Risco,Missouri,Plains
100691,Ritchey,Missouri,Plains
100692,River Bend,Missouri,Plains
100693,Riverside,Missouri,Plains
100694,Riverview,Missouri,Plains
100695,Riverview Estates,Missouri,Plains
100696,Rives,Missouri,Plains
100697,Roanoke,Missouri,Plains
100698,Robertson,Missouri,Plains
100699,Roby,Missouri,Plains
100700,Rocheport,Missouri,Plains
100701,Rock Hill,Missouri,Plains
100702,Rock Port,Missouri,Plains
100703,Rockaway Beach,Missouri,Plains
100704,Rockville,Missouri,Plains
100705,Rocky Comfort,Missouri,Plains
100706,Rocky Ridge Ranch,Missouri,Plains
100707,Rogersville,Missouri,Plains
100708,Rolla,Missouri,Plains
100709,Rombauer,Missouri,Plains
100710,Rome,Missouri,Plains
100711,Rosati,Missouri,Plains
100712,Roscoe,Missouri,Plains
100713,Rosebud,Missouri,Plains
100714,Roselle,Missouri,Plains
100715,Rosendale,Missouri,Plains
100716,Rothville,Missouri,Plains
100717,Round Grove,Missouri,Plains
100718,Rover,Missouri,Plains
100719,Rueter,Missouri,Plains
100720,Rush Hill,Missouri,Plains
100721,Rushville,Missouri,Plains
100722,Russellville,Missouri,Plains
100723,Rutledge,Missouri,Plains
100724,Sabula,Missouri,Plains
100725,Saddlebrooke,Missouri,Plains
100726,Saginaw,Missouri,Plains
100727,Saint Ann,Missouri,Plains
100728,Saint Charles,Missouri,Plains
100729,Saint Clair,Missouri,Plains
100730,Saint Clement,Missouri,Plains
100731,Saint Cloud,Missouri,Plains
100732,Saint Elizabeth,Missouri,Plains
100733,Saint Francisville,Missouri,Plains
100734,Saint James,Missouri,Plains
100735,Saint John,Missouri,Plains
100736,Saint Joseph,Missouri,Plains
100737,Saint Louis,Missouri,Plains
100738,Saint Martins,Missouri,Plains
100739,Saint Mary,Missouri,Plains
100740,Saint Paul,Missouri,Plains
100741,Saint Peters,Missouri,Plains
100742,Saint Robert,Missouri,Plains
100743,Saint Thomas,Missouri,Plains
100744,Sainte Genevieve,Missouri,Plains
100745,Salem,Missouri,Plains
100746,Salisbury,Missouri,Plains
100747,Santa Fe,Missouri,Plains
100748,Sappington,Missouri,Plains
100749,Sarcoxie,Missouri,Plains
100750,Savannah,Missouri,Plains
100751,Schell City,Missouri,Plains
100752,Scotsdale,Missouri,Plains
100753,Scott City,Missouri,Plains
100754,Sedalia,Missouri,Plains
100755,Sedgewickville,Missouri,Plains
100756,Seligman,Missouri,Plains
100757,Senath,Missouri,Plains
100758,Seneca,Missouri,Plains
100759,Seymour,Missouri,Plains
100760,Shelbina,Missouri,Plains
100761,Shelbyville,Missouri,Plains
100762,Sheldon,Missouri,Plains
100763,Shell Knob,Missouri,Plains
100764,Sheridan,Missouri,Plains
100765,Shirley,Missouri,Plains
100766,Shoal Creek Drive,Missouri,Plains
100767,Shoal Creek Estates,Missouri,Plains
100768,Shoveltown,Missouri,Plains
100769,Shrewsbury,Missouri,Plains
100770,Sibley,Missouri,Plains
100771,Sikeston,Missouri,Plains
100772,Silex,Missouri,Plains
100773,Siloam Springs,Missouri,Plains
100774,Silva,Missouri,Plains
100775,Silver Creek,Missouri,Plains
100776,Silver Lake,Missouri,Plains
100777,Simmons,Missouri,Plains
100778,Skidmore,Missouri,Plains
100779,Slater,Missouri,Plains
100780,Sleeper,Missouri,Plains
100781,Smithton,Missouri,Plains
100782,Smithville,Missouri,Plains
100783,South Fork,Missouri,Plains
100784,South Gifford,Missouri,Plains
100785,South Gorin,Missouri,Plains
100786,South Greenfield,Missouri,Plains
100787,South Lineville,Missouri,Plains
100788,South Shore,Missouri,Plains
100789,South West City,Missouri,Plains
100790,Spanish Lake,Missouri,Plains
100791,Sparta,Missouri,Plains
100792,Spickard,Missouri,Plains
100793,Spokane,Missouri,Plains
100794,Springfield,Missouri,Plains
100795,Squires,Missouri,Plains
100796,Stanberry,Missouri,Plains
100797,Stanton,Missouri,Plains
100798,Stark City,Missouri,Plains
100799,Steele,Missouri,Plains
100800,Steelville,Missouri,Plains
100801,Stella,Missouri,Plains
100802,Stewartsville,Missouri,Plains
100803,Stillings,Missouri,Plains
100804,Stockton,Missouri,Plains
100805,Stotesbury,Missouri,Plains
100806,Stotts City,Missouri,Plains
100807,Stoutland,Missouri,Plains
100808,Stoutsville,Missouri,Plains
100809,Stover,Missouri,Plains
100810,Strafford,Missouri,Plains
100811,Strasburg,Missouri,Plains
100812,Sturgeon,Missouri,Plains
100813,Success,Missouri,Plains
100814,Sugar Creek,Missouri,Plains
100815,Sullivan,Missouri,Plains
100816,Summersville,Missouri,Plains
100817,Sumner,Missouri,Plains
100818,Sundown,Missouri,Plains
100819,Sunrise Beach,Missouri,Plains
100820,Sunset Hills,Missouri,Plains
100821,Swedeborg,Missouri,Plains
100822,Sweet Springs,Missouri,Plains
100823,Sycamore Hills,Missouri,Plains
100824,Syracuse,Missouri,Plains
100825,Taberville,Missouri,Plains
100826,Table Rock,Missouri,Plains
100827,Tallapoosa,Missouri,Plains
100828,Taneyville,Missouri,Plains
100829,Taos,Missouri,Plains
100830,Tarkio,Missouri,Plains
100831,Tarrants,Missouri,Plains
100832,Tecumseh,Missouri,Plains
100833,Terre du Lac,Missouri,Plains
100834,Thayer,Missouri,Plains
100835,The Landing,Missouri,Plains
100836,Theodosia,Missouri,Plains
100837,Thomasville,Missouri,Plains
100838,Thornfield,Missouri,Plains
100839,Three Creeks,Missouri,Plains
100840,Tiff City,Missouri,Plains
100841,Tiffin,Missouri,Plains
100842,Tightwad,Missouri,Plains
100843,Tina,Missouri,Plains
100844,Tindall,Missouri,Plains
100845,Tipton,Missouri,Plains
100846,Town and Country,Missouri,Plains
100847,Tracy,Missouri,Plains
100848,Trenton,Missouri,Plains
100849,Trimble,Missouri,Plains
100850,Triplett,Missouri,Plains
100851,Troy,Missouri,Plains
100852,Truesdale,Missouri,Plains
100853,Arden,Delaware,Mideast
100854,Ardencroft,Delaware,Mideast
100855,Ardentown,Delaware,Mideast
100856,Bear,Delaware,Mideast
100857,Bellefonte,Delaware,Mideast
100858,Bethany Beach,Delaware,Mideast
100859,Bethel,Delaware,Mideast
100860,Blades,Delaware,Mideast
100861,Bowers,Delaware,Mideast
100862,Bridgeville,Delaware,Mideast
100863,Brookside,Delaware,Mideast
100864,Camden,Delaware,Mideast
100865,Centerville,Delaware,Mideast
100866,Cheswold,Delaware,Mideast
100867,Christiana,Delaware,Mideast
100868,Claymont,Delaware,Mideast
100869,Clayton,Delaware,Mideast
100870,Collins Park,Delaware,Mideast
100871,Dagsboro,Delaware,Mideast
100872,Delaware City,Delaware,Mideast
100873,Delmar,Delaware,Mideast
100874,Dewey Beach,Delaware,Mideast
100875,Dover,Delaware,Mideast
100876,Ellendale,Delaware,Mideast
100877,Elsmere,Delaware,Mideast
100878,Fairfax,Delaware,Mideast
100879,Farmington,Delaware,Mideast
100880,Felton,Delaware,Mideast
100881,Fenwick Island,Delaware,Mideast
100882,Frankford,Delaware,Mideast
100883,Frederica,Delaware,Mideast
100884,Georgetown,Delaware,Mideast
100885,Glasgow,Delaware,Mideast
100886,Greenville,Delaware,Mideast
100887,Greenwood,Delaware,Mideast
100888,Harrington,Delaware,Mideast
100889,Hartly,Delaware,Mideast
100890,Henlopen Acres,Delaware,Mideast
100891,Hockessin,Delaware,Mideast
100892,Holloway Terrace,Delaware,Mideast
100893,Holly Oak,Delaware,Mideast
100894,Houston,Delaware,Mideast
100895,Kenton,Delaware,Mideast
100896,Laurel,Delaware,Mideast
100897,Lebanon,Delaware,Mideast
100898,Leipsic,Delaware,Mideast
100899,Lewes,Delaware,Mideast
100900,Little Creek,Delaware,Mideast
100901,Magnolia,Delaware,Mideast
100902,Marshallton,Delaware,Mideast
100903,Middletown,Delaware,Mideast
100904,Milford,Delaware,Mideast
100905,Milford Crossroads,Delaware,Mideast
100906,Millsboro,Delaware,Mideast
100907,Millville,Delaware,Mideast
100908,Milton,Delaware,Mideast
100909,Minquadale,Delaware,Mideast
100910,Montchanin,Delaware,Mideast
100911,New Castle,Delaware,Mideast
100912,Newark,Delaware,Mideast
100913,Newport,Delaware,Mideast
100914,Ocean View,Delaware,Mideast
100915,Odessa,Delaware,Mideast
100916,Ogletown,Delaware,Mideast
100917,Pleasantville,Delaware,Mideast
100918,Rehoboth Beach,Delaware,Mideast
100919,Rising Sun,Delaware,Mideast
100920,Rockland,Delaware,Mideast
100921,Rodney Village,Delaware,Mideast
100922,Roseville Park,Delaware,Mideast
100923,Seaford,Delaware,Mideast
100924,Selbyville,Delaware,Mideast
100925,Slaughter Beach,Delaware,Mideast
100926,Smyrna,Delaware,Mideast
100927,South Bethany,Delaware,Mideast
100928,Stanton,Delaware,Mideast
100929,Talleyville,Delaware,Mideast
100930,Townsend,Delaware,Mideast
100931,Viola,Delaware,Mideast
100932,Westover Hills,Delaware,Mideast
100933,Wilmington,Delaware,Mideast
100934,Wilmington Manor,Delaware,Mideast
100935,Woodside,Delaware,Mideast
100936,Wyoming,Delaware,Mideast
100937,Yorklyn,Delaware,Mideast
100938,Seffner,Florida,Southeast
100939,Seminole,Florida,Southeast
100940,Seville,Florida,Southeast
100941,Sewall's Point,Florida,Southeast
100942,Shady,Florida,Southeast
100943,Shady Grove,Florida,Southeast
100944,Shalimar,Florida,Southeast
100945,Shamrock,Florida,Southeast
100946,Sharpes,Florida,Southeast
100947,Shiloh,Florida,Southeast
100948,Sink Creek,Florida,Southeast
100949,Sirmans,Florida,Southeast
100950,Sky Lake,Florida,Southeast
100951,Sneads,Florida,Southeast
100952,Solana,Florida,Southeast
100953,Sopchoppy,Florida,Southeast
100954,Sorrento,Florida,Southeast
100955,South Bay,Florida,Southeast
100956,South Daytona,Florida,Southeast
100957,South Miami,Florida,Southeast
100958,South Miami Heights,Florida,Southeast
100959,South Palm Beach,Florida,Southeast
100960,South Pasadena,Florida,Southeast
100961,South Ponte Vedra Beach,Florida,Southeast
100962,South Punta Gorda Heights,Florida,Southeast
100963,South Venice,Florida,Southeast
100964,Southport,Florida,Southeast
100965,Southwest Ranches,Florida,Southeast
100966,Sparr,Florida,Southeast
100967,Spring Hill,Florida,Southeast
100968,Spring Lake,Florida,Southeast
100969,Springfield,Florida,Southeast
100970,Starke,Florida,Southeast
100971,Steinhatchee,Florida,Southeast
100972,Stuart,Florida,Southeast
100973,Sugarmill Woods,Florida,Southeast
100974,Sumatra,Florida,Southeast
100975,Summer Haven,Florida,Southeast
100976,Summerfield,Florida,Southeast
100977,Summerland Key,Florida,Southeast
100978,Sumterville,Florida,Southeast
100979,Sun City,Florida,Southeast
100980,Sun City Center,Florida,Southeast
100981,Sunniland,Florida,Southeast
100982,Sunny Isles Beach,Florida,Southeast
100983,Sunnyside,Florida,Southeast
100984,Sunrise,Florida,Southeast
100985,Surfside,Florida,Southeast
100986,Suwannee,Florida,Southeast
100987,Sweetwater,Florida,Southeast
100988,Taft,Florida,Southeast
100989,Tallahassee,Florida,Southeast
100990,Tallevast,Florida,Southeast
100991,Tamarac,Florida,Southeast
100992,Tampa,Florida,Southeast
100993,Tangelo Park,Florida,Southeast
100994,Tangerine,Florida,Southeast
100995,Tarpon Springs,Florida,Southeast
100996,Tavares,Florida,Southeast
100997,Tavernier,Florida,Southeast
100998,Taylor,Florida,Southeast
100999,Telogia,Florida,Southeast
101000,Temple Terrace,Florida,Southeast
101001,Tennille,Florida,Southeast
101002,Tequesta,Florida,Southeast
101003,The Acreage,Florida,Southeast
101004,The Villages,Florida,Southeast
101005,Theressa,Florida,Southeast
101006,Thonotosassa,Florida,Southeast
101007,Tice,Florida,Southeast
101008,Tierra Verde,Florida,Southeast
101009,Tildenville,Florida,Southeast
101010,Titusville,Florida,Southeast
101011,Treasure Island,Florida,Southeast
101012,Trenton,Florida,Southeast
101013,Trilby,Florida,Southeast
101014,Turnbull,Florida,Southeast
101015,Umatilla,Florida,Southeast
101016,Union Park,Florida,Southeast
101017,Usher,Florida,Southeast
101018,Valkaria,Florida,Southeast
101019,Valparaiso,Florida,Southeast
101020,Vamo,Florida,Southeast
101021,Venice,Florida,Southeast
101022,Venice Gardens,Florida,Southeast
101023,Venus,Florida,Southeast
101024,Vermont Heights,Florida,Southeast
101025,Verna,Florida,Southeast
101026,Vernon,Florida,Southeast
101027,Vero Beach,Florida,Southeast
101028,Vicksburg,Florida,Southeast
101029,Viking,Florida,Southeast
101030,Vilano Beach,Florida,Southeast
101031,Vilas,Florida,Southeast
101032,Virginia Gardens,Florida,Southeast
101033,Wabasso,Florida,Southeast
101034,Wabasso Beach,Florida,Southeast
101035,Wacissa,Florida,Southeast
101036,Wahneta,Florida,Southeast
101037,Wakulla,Florida,Southeast
101038,Wakulla Beach,Florida,Southeast
101039,Waldo,Florida,Southeast
101040,Wallace,Florida,Southeast
101041,Walnut Hill,Florida,Southeast
101042,Walton,Florida,Southeast
101043,Wannee,Florida,Southeast
101044,Ward Ridge,Florida,Southeast
101045,Warm Mineral Springs,Florida,Southeast
101046,Warrington,Florida,Southeast
101047,Watertown,Florida,Southeast
101048,Wauchula,Florida,Southeast
101049,Waukeenah,Florida,Southeast
101050,Wausau,Florida,Southeast
101051,Waverly,Florida,Southeast
101052,Webster,Florida,Southeast
101053,Wedgefield,Florida,Southeast
101054,Weeki Wachee,Florida,Southeast
101055,Weirsdale,Florida,Southeast
101056,Welaka,Florida,Southeast
101057,Wellborn,Florida,Southeast
101058,Wellington,Florida,Southeast
101059,Wesley Chapel,Florida,Southeast
101060,West Bay,Florida,Southeast
101061,West Frostproof,Florida,Southeast
101062,West Hollywood,Florida,Southeast
101063,West Lake Wales,Florida,Southeast
101064,West Melbourne,Florida,Southeast
101065,West Miami,Florida,Southeast
101066,West Palm Beach,Florida,Southeast
101067,West Park,Florida,Southeast
101068,West Pensacola,Florida,Southeast
101069,Westchester,Florida,Southeast
101070,Westgate,Florida,Southeast
101071,Weston,Florida,Southeast
101072,Westville,Florida,Southeast
101073,Westwood Lakes,Florida,Southeast
101074,Wewahitchka,Florida,Southeast
101075,White City,Florida,Southeast
101076,White Springs,Florida,Southeast
101077,Whitfield,Florida,Southeast
101078,Wildwood,Florida,Southeast
101079,Williford,Florida,Southeast
101080,Williston,Florida,Southeast
101081,Williston Highlands,Florida,Southeast
101082,Wilma,Florida,Southeast
101083,Wilton Manors,Florida,Southeast
101084,Wimauma,Florida,Southeast
101085,Windermere,Florida,Southeast
101086,Windsor,Florida,Southeast
101087,Winfield,Florida,Southeast
101088,Winston,Florida,Southeast
101089,Winter Beach,Florida,Southeast
101090,Winter Garden,Florida,Southeast
101091,Winter Haven,Florida,Southeast
101092,Winter Park,Florida,Southeast
101093,Winter Springs,Florida,Southeast
101094,Wiscon,Florida,Southeast
101095,Woodlawn Beach,Florida,Southeast
101096,Woodville,Florida,Southeast
101097,Worthington Springs,Florida,Southeast
101098,Wright,Florida,Southeast
